DDB_ID,Mention_ID,Grain_Index,Candidate_Rank,Is_Primary,Block_Tag,Title,Place,Date_Text,Date_When,Date_NotBefore,Date_NotAfter,Grain_Form,Qty_Value,Qty_Unit,Price_Value,Price_Cur,Score,Dist_GP,Dist_GQ,Span_Toks,Lines_Crossed,Priceword_Near,Ambiguous,AltScore,Alt_Qty,Alt_Price,Context_Window,Grain_Canon,Unit_Canon,Cur_Canon,Place_Canon,QtyNum,PriceNum,UnitPrice_raw,Year,YearBin,Context_Clean,Context_OneLine,Tier,Price_DrachmaEq,Qty_Liters,Price_per_Liter_DrachmaEq,Price_per_Artaba_DrachmaEq,log_Price_per_Liter
bgu;2;362,2,1,1,yes,ab,keiner,Arsinoites,215 - 216,,0215,0216,πυρρειασ,,,162.0,δραχμαι,10.94,72,-1,72,0,no,no,,,,"αὐτὸ ἔσ τι σὺν καὶ τῇ ἐγλ όγῳ δραχμαὶ 162 9
ἐξ ὧν ἀναλώθη σαν ·
εἰς δ ιαγρ αφὴν τελ εσ μάτων 22 ἔτους τῶν ὑπογεγρ αμμένων κωμῶν·
Ἀλεξάνδρου Ν ήσου ἐπισ ήμου δραχμαὶ
Πτολεμα ΐ δος Δρυμ οῦ ὁμοί ως δραχμαὶ
5 Τρικωμίας ὁμοί ως δραχμαὶ
6 εἰς διαγρ αφὴν στε φανικῶν 22 ἔτους κώμης Κερ
κεσή φ εως δραχμαὶ
εἰς διαγρ αφὴν τ ε λ εσ μάτων κώ μης Πυρρείας δραχμαὶ
στεφανι κῶν τῆς αὐτῆς δραχμαὶ",wheat (pyros),,drachma,Arsinoite,,162.0,,215.5,200.0,"αὐτὸ ἔσ τι σὺν καὶ τῇ ἐγλ όγῳ δραχμαὶ 162 9
ἐξ ὧν ἀναλώθη σαν ·
εἰς δ ιαγρ αφὴν τελ εσ μάτων 22 ἔτους τῶν ὑπογεγρ αμμένων κωμῶν·
Ἀλεξάνδρου Ν ήσου ἐπισ ήμου δραχμαὶ
Πτολεμα ΐ δος Δρυμ οῦ ὁμοί ως δραχμαὶ
5 Τρικωμίας ὁμοί ως δραχμαὶ
6 εἰς διαγρ αφὴν στε φανικῶν 22 ἔτους κώμης Κερ
κεσή φ εως δραχμαὶ
εἰς διαγρ αφὴν τ ε λ εσ μάτων κώ μης Πυρρείας δραχμαὶ
στεφανι κῶν τῆς αὐτῆς δραχμαὶ",αὐτὸ ἔσ τι σὺν καὶ τῇ ἐγλ όγῳ δραχμαὶ 162 9 ἐξ ὧν ἀναλώθη σαν · εἰς δ ιαγρ αφὴν τελ εσ μάτων 22 ἔτους τῶν ὑπογεγρ αμμένων κωμῶν· Ἀλεξάνδρου Ν ήσου ἐπισ ήμου δραχμαὶ Πτολεμα ΐ δος Δρυμ οῦ ὁμοί ως δραχμαὶ 5 Τρικωμίας ὁμοί ως δραχμαὶ 6 εἰς διαγρ αφὴν στε φανικῶν 22 ἔτους κώμης Κερ κεσή φ εως δραχμαὶ εἰς διαγρ αφὴν τ ε λ εσ μάτων κώ μης Πυρρείας δραχμαὶ στεφανι κῶν τῆς αὐτῆς δραχμαὶ,C,162.0,,,,
bgu;2;362,4,1,1,yes,ab,keiner,Arsinoites,215 - 216,,0215,0216,πυρρειασ,,,20.0,δραχμαι,42.71,2,-1,2,0,no,yes,39.46,,40 δραχμαι,"Ἀλεξάνδ ρου Νήσου ἐπισ ήμου δραχμαὶ 40
Πυρρείας ὁμοίως δραχμαὶ 20
Πτολεμα ΐ δος Δρ υμ οῦ",wheat (pyros),,drachma,Arsinoite,,20.0,,215.5,200.0,"Ἀλεξάνδ ρου Νήσου ἐπισ ήμου δραχμαὶ 40
Πυρρείας ὁμοίως δραχμαὶ 20
Πτολεμα ΐ δος Δρ υμ οῦ",Ἀλεξάνδ ρου Νήσου ἐπισ ήμου δραχμαὶ 40 Πυρρείας ὁμοίως δραχμαὶ 20 Πτολεμα ΐ δος Δρ υμ οῦ,C,20.0,,,,
bgu;2;362,4,2,1,yes,ab,keiner,Arsinoites,215 - 216,,0215,0216,πυρρειασ,,,20.0,δραχμαι,36.44,4,-1,4,0,no,yes,36.44,,20 δραχμαι,"20
Τρι κ ω μ ίας ὁμοίως δραχμαὶ 20
10 Πυρρείας ἄλλαι ἐπισ ήμου δραχμαὶ 20
Τρικωμίας ὁμο",wheat (pyros),,drachma,Arsinoite,,20.0,,215.5,200.0,"20
Τρι κ ω μ ίας ὁμοίως δραχμαὶ 20
10 Πυρρείας ἄλλαι ἐπισ ήμου δραχμαὶ 20
Τρικωμίας ὁμο",20 Τρι κ ω μ ίας ὁμοίως δραχμαὶ 20 10 Πυρρείας ἄλλαι ἐπισ ήμου δραχμαὶ 20 Τρικωμίας ὁμο,C,20.0,,,,
bgu;2;362,6,1,1,yes,ab,keiner,Arsinoites,215 - 216,,0215,0216,πυρου,8.0,αρταβ,8.0,δραχμαι,70.92,5,1,5,0,no,no,,,,"μ ισθ α κ οδ ωχ
συμβολ πυροῦ ἀρτάβ 8 ἑκ άστης δραχμαὶ 8

λε ίων Καρποκράτ ο υ",wheat (pyros),artaba,drachma,Arsinoite,8.0,8.0,1.0,215.5,200.0,"μ ισθ α κ οδ ωχ
συμβολ πυροῦ ἀρτάβ 8 ἑκ άστης δραχμαὶ 8

λε ίων Καρποκράτ ο υ",μ ισθ α κ οδ ωχ συμβολ πυροῦ ἀρτάβ 8 ἑκ άστης δραχμαὶ 8  λε ίων Καρποκράτ ο υ,A,8.0,310.4,0.025773195876288662,1.0,-1.5888317255942073
bgu;4;1090,1,1,1,yes,ab,keiner,Hermopolites,31. März 286,0286-03-31,,,πυρου,20.166667,αρταβαι,368.0,δραχμαι,27.48,75,11,75,0,no,no,,,,"διʼ Αὐρ ηλίου Σιλβανοῦ αἱ διʼ ἑαυτοῦ πυροῦ δοχ ικῷ ἀρτάβαι
εἴκο σι ἕκτον γ ίνονται πυροῦ ἀρτάβαι 20 1/6 δ οχ ικῷ .
ἔτους 2 τ οῦ κυρίου ἡμῶν Γα ΐ ου Αὐρηλίου Οὐαλερίου
Δ ιοκλητι ανοῦ καὶ ἔτους 1 Μάρκου Αὐρηλίου Οὐαλερίου
Μαξιμ ιανοῦ Σεβαστῶν Φαρμοῦθι 5 Σενοάβεως
τ ι μ ῆς πυροῦ διοικ ήσεως γενή ματος 5 ἔτους Πρόβου Ἑρμῖνος
Δα μοσ τράτου καινοῦ νο μίσματος δραχμὰς τριακοσίας ἑξήκοντα
ὀκτὼ γ ίνονται δραχμαὶ 368",wheat (pyros),artaba,drachma,Hermopolite,20.166667,368.0,18.247933582678783,286.0,275.0,"διʼ Αὐρ ηλίου Σιλβανοῦ αἱ διʼ ἑαυτοῦ πυροῦ δοχ ικῷ ἀρτάβαι
εἴκο σι ἕκτον γ ίνονται πυροῦ ἀρτάβαι 20 1/6 δ οχ ικῷ .
ἔτους 2 τ οῦ κυρίου ἡμῶν Γα ΐ ου Αὐρηλίου Οὐαλερίου
Δ ιοκλητι ανοῦ καὶ ἔτους 1 Μάρκου Αὐρηλίου Οὐαλερίου
Μαξιμ ιανοῦ Σεβαστῶν Φαρμοῦθι 5 Σενοάβεως
τ ι μ ῆς πυροῦ διοικ ήσεως γενή ματος 5 ἔτους Πρόβου Ἑρμῖνος
Δα μοσ τράτου καινοῦ νο μίσματος δραχμὰς τριακοσίας ἑξήκοντα
ὀκτὼ γ ίνονται δραχμαὶ 368",διʼ Αὐρ ηλίου Σιλβανοῦ αἱ διʼ ἑαυτοῦ πυροῦ δοχ ικῷ ἀρτάβαι εἴκο σι ἕκτον γ ίνονται πυροῦ ἀρτάβαι 20 1/6 δ οχ ικῷ . ἔτους 2 τ οῦ κυρίου ἡμῶν Γα ΐ ου Αὐρηλίου Οὐαλερίου Δ ιοκλητι ανοῦ καὶ ἔτους 1 Μάρκου Αὐρηλίου Οὐαλερίου Μαξιμ ιανοῦ Σεβαστῶν Φαρμοῦθι 5 Σενοάβεως τ ι μ ῆς πυροῦ διοικ ήσεως γενή ματος 5 ἔτους Πρόβου Ἑρμῖνος Δα μοσ τράτου καινοῦ νο μίσματος δραχμὰς τριακοσίας ἑξήκοντα ὀκτὼ γ ίνονται δραχμαὶ 368,C,368.0,782.4666795999999,0.4703075665638862,18.247933582678783,-0.32761803403191714
bgu;4;1090,1,2,1,yes,ab,keiner,Hermopolites,31. März 286,0286-03-31,,,πυρου,20.166667,αρταβαι,368.0,δραχμαι,33.56,65,1,65,0,no,no,,,,"ικῷ ἀρτάβαι
εἴκο σι ἕκτον γ ίνονται πυροῦ ἀρτάβαι 20 1/6 δ οχ ικῷ .
ἔτους 2 τ οῦ κυρίου ἡμῶν Γα ΐ ου Αὐρηλίου Οὐαλερίου
Δ ιοκλητι ανοῦ καὶ ἔτους 1 Μάρκου Αὐρηλίου Οὐαλερίου
Μαξιμ ιανοῦ Σεβαστῶν Φαρμοῦθι 5 Σενοάβεως
τ ι μ ῆς πυροῦ διοικ ήσεως γενή ματος 5 ἔτους Πρόβου Ἑρμῖνος
Δα μοσ τράτου καινοῦ νο μίσματος δραχμὰς τριακοσίας ἑξήκοντα
ὀκτὼ γ ίνονται δραχμαὶ 368",wheat (pyros),artaba,drachma,Hermopolite,20.166667,368.0,18.247933582678783,286.0,275.0,"ικῷ ἀρτάβαι
εἴκο σι ἕκτον γ ίνονται πυροῦ ἀρτάβαι 20 1/6 δ οχ ικῷ .
ἔτους 2 τ οῦ κυρίου ἡμῶν Γα ΐ ου Αὐρηλίου Οὐαλερίου
Δ ιοκλητι ανοῦ καὶ ἔτους 1 Μάρκου Αὐρηλίου Οὐαλερίου
Μαξιμ ιανοῦ Σεβαστῶν Φαρμοῦθι 5 Σενοάβεως
τ ι μ ῆς πυροῦ διοικ ήσεως γενή ματος 5 ἔτους Πρόβου Ἑρμῖνος
Δα μοσ τράτου καινοῦ νο μίσματος δραχμὰς τριακοσίας ἑξήκοντα
ὀκτὼ γ ίνονται δραχμαὶ 368",ικῷ ἀρτάβαι εἴκο σι ἕκτον γ ίνονται πυροῦ ἀρτάβαι 20 1/6 δ οχ ικῷ . ἔτους 2 τ οῦ κυρίου ἡμῶν Γα ΐ ου Αὐρηλίου Οὐαλερίου Δ ιοκλητι ανοῦ καὶ ἔτους 1 Μάρκου Αὐρηλίου Οὐαλερίου Μαξιμ ιανοῦ Σεβαστῶν Φαρμοῦθι 5 Σενοάβεως τ ι μ ῆς πυροῦ διοικ ήσεως γενή ματος 5 ἔτους Πρόβου Ἑρμῖνος Δα μοσ τράτου καινοῦ νο μίσματος δραχμὰς τριακοσίας ἑξήκοντα ὀκτὼ γ ίνονται δραχμαὶ 368,C,368.0,782.4666795999999,0.4703075665638862,18.247933582678783,-0.32761803403191714
bgu;4;1090,1,3,1,yes,ab,keiner,Hermopolites,31. März 286,0286-03-31,,,πυρου,20.166667,αρταβαι,368.0,δραχμαι,26.97,23,41,64,0,no,yes,24.86,,368 δραχμαι,"ἀρτάβαι
εἴκο σι ἕκτον γ ίνονται πυροῦ ἀρτάβαι 20 1/6 δ οχ ικῷ .
ἔτους 2 τ οῦ κυρίου ἡμῶν Γα ΐ ου Αὐρηλίου Οὐαλερίου
Δ ιοκλητι ανοῦ καὶ ἔτους 1 Μάρκου Αὐρηλίου Οὐαλερίου
Μαξιμ ιανοῦ Σεβαστῶν Φαρμοῦθι 5 Σενοάβεως
τ ι μ ῆς πυροῦ διοικ ήσεως γενή ματος 5 ἔτους Πρόβου Ἑρμῖνος
Δα μοσ τράτου καινοῦ νο μίσματος δραχμὰς τριακοσίας ἑξήκοντα
ὀκτὼ γ ίνονται δραχμαὶ 368",wheat (pyros),artaba,drachma,Hermopolite,20.166667,368.0,18.247933582678783,286.0,275.0,"ἀρτάβαι
εἴκο σι ἕκτον γ ίνονται πυροῦ ἀρτάβαι 20 1/6 δ οχ ικῷ .
ἔτους 2 τ οῦ κυρίου ἡμῶν Γα ΐ ου Αὐρηλίου Οὐαλερίου
Δ ιοκλητι ανοῦ καὶ ἔτους 1 Μάρκου Αὐρηλίου Οὐαλερίου
Μαξιμ ιανοῦ Σεβαστῶν Φαρμοῦθι 5 Σενοάβεως
τ ι μ ῆς πυροῦ διοικ ήσεως γενή ματος 5 ἔτους Πρόβου Ἑρμῖνος
Δα μοσ τράτου καινοῦ νο μίσματος δραχμὰς τριακοσίας ἑξήκοντα
ὀκτὼ γ ίνονται δραχμαὶ 368",ἀρτάβαι εἴκο σι ἕκτον γ ίνονται πυροῦ ἀρτάβαι 20 1/6 δ οχ ικῷ . ἔτους 2 τ οῦ κυρίου ἡμῶν Γα ΐ ου Αὐρηλίου Οὐαλερίου Δ ιοκλητι ανοῦ καὶ ἔτους 1 Μάρκου Αὐρηλίου Οὐαλερίου Μαξιμ ιανοῦ Σεβαστῶν Φαρμοῦθι 5 Σενοάβεως τ ι μ ῆς πυροῦ διοικ ήσεως γενή ματος 5 ἔτους Πρόβου Ἑρμῖνος Δα μοσ τράτου καινοῦ νο μίσματος δραχμὰς τριακοσίας ἑξήκοντα ὀκτὼ γ ίνονται δραχμαὶ 368,C,368.0,782.4666795999999,0.4703075665638862,18.247933582678783,-0.32761803403191714
bgu;6;1228,1,1,1,yes,ab,Saatquittung eines Klerospächters,Pela (Oxyrhynchites),27. Okt. - 25. Nov. 258 v.Chr.,,-0258-10-27,-0258-11-25,πυρων,,,4.0,δραχμασ,25.71,31,-1,31,0,yes,no,,,,"τοῦ Λεοντίσκ ου
κλήρου τῶν Ἀντιόχ ου πυρῶν 30 κριθῶν 11
σῖτον σῖτογ καθαρὸν ἄδολον, ἀπομετρησάτω δὲ Νί
κων τοῦτον τὸν σῖτον ἅμα τοῖς ἐκφορίοις, ἐὰν
δὲ μὴ ἀπομετρήσηι, ἀποτεισάτω τιμὴν τῆς
ἀρτάβης ἑκάστης δραχμὰς 4 καὶ ἡ πρᾶξις πρὸς βασιλικά.",wheat (pyros),,drachma,Oxyrhynchite,,4.0,,-258.0,-275.0,"τοῦ Λεοντίσκ ου
κλήρου τῶν Ἀντιόχ ου πυρῶν 30 κριθῶν 11
σῖτον σῖτογ καθαρὸν ἄδολον, ἀπομετρησάτω δὲ Νί
κων τοῦτον τὸν σῖτον ἅμα τοῖς ἐκφορίοις, ἐὰν
δὲ μὴ ἀπομετρήσηι, ἀποτεισάτω τιμὴν τῆς
ἀρτάβης ἑκάστης δραχμὰς 4 καὶ ἡ πρᾶξις πρὸς βασιλικά.","τοῦ Λεοντίσκ ου κλήρου τῶν Ἀντιόχ ου πυρῶν 30 κριθῶν 11 σῖτον σῖτογ καθαρὸν ἄδολον, ἀπομετρησάτω δὲ Νί κων τοῦτον τὸν σῖτον ἅμα τοῖς ἐκφορίοις, ἐὰν δὲ μὴ ἀπομετρήσηι, ἀποτεισάτω τιμὴν τῆς ἀρτάβης ἑκάστης δραχμὰς 4 καὶ ἡ πρᾶξις πρὸς βασιλικά.",C,4.0,,,,
bgu;6;1228,1,2,1,yes,ab,Saatquittung eines Klerospächters,Pela (Oxyrhynchites),27. Okt. - 25. Nov. 258 v.Chr.,,-0258-10-27,-0258-11-25,κριθων,,,4.0,δραχμασ,26.62,29,-1,29,0,yes,no,,,,"ου
κλήρου τῶν Ἀντιόχ ου πυρῶν 30 κριθῶν 11
σῖτον σῖτογ καθαρὸν ἄδολον, ἀπομετρησάτω δὲ Νί
κων τοῦτον τὸν σῖτον ἅμα τοῖς ἐκφορίοις, ἐὰν
δὲ μὴ ἀπομετρήσηι, ἀποτεισάτω τιμὴν τῆς
ἀρτάβης ἑκάστης δραχμὰς 4 καὶ ἡ πρᾶξις πρὸς βασιλικά.",barley (krithē),,drachma,Oxyrhynchite,,4.0,,-258.0,-275.0,"ου
κλήρου τῶν Ἀντιόχ ου πυρῶν 30 κριθῶν 11
σῖτον σῖτογ καθαρὸν ἄδολον, ἀπομετρησάτω δὲ Νί
κων τοῦτον τὸν σῖτον ἅμα τοῖς ἐκφορίοις, ἐὰν
δὲ μὴ ἀπομετρήσηι, ἀποτεισάτω τιμὴν τῆς
ἀρτάβης ἑκάστης δραχμὰς 4 καὶ ἡ πρᾶξις πρὸς βασιλικά.","ου κλήρου τῶν Ἀντιόχ ου πυρῶν 30 κριθῶν 11 σῖτον σῖτογ καθαρὸν ἄδολον, ἀπομετρησάτω δὲ Νί κων τοῦτον τὸν σῖτον ἅμα τοῖς ἐκφορίοις, ἐὰν δὲ μὴ ἀπομετρήσηι, ἀποτεισάτω τιμὴν τῆς ἀρτάβης ἑκάστης δραχμὰς 4 καὶ ἡ πρᾶξις πρὸς βασιλικά.",C,4.0,,,,
bgu;6;1228,1,3,1,yes,ab,Saatquittung eines Klerospächters,Pela (Oxyrhynchites),27. Okt. - 25. Nov. 258 v.Chr.,,-0258-10-27,-0258-11-25,σιτον,,,4.0,δραχμασ,28.24,26,-1,26,0,yes,no,,,,"τῶν Ἀντιόχ ου πυρῶν 30 κριθῶν 11
σῖτον σῖτογ καθαρὸν ἄδολον, ἀπομετρησάτω δὲ Νί
κων τοῦτον τὸν σῖτον ἅμα τοῖς ἐκφορίοις, ἐὰν
δὲ μὴ ἀπομετρήσηι, ἀποτεισάτω τιμὴν τῆς
ἀρτάβης ἑκάστης δραχμὰς 4 καὶ ἡ πρᾶξις πρὸς βασιλικά.",grain (sitos),,drachma,Oxyrhynchite,,4.0,,-258.0,-275.0,"τῶν Ἀντιόχ ου πυρῶν 30 κριθῶν 11
σῖτον σῖτογ καθαρὸν ἄδολον, ἀπομετρησάτω δὲ Νί
κων τοῦτον τὸν σῖτον ἅμα τοῖς ἐκφορίοις, ἐὰν
δὲ μὴ ἀπομετρήσηι, ἀποτεισάτω τιμὴν τῆς
ἀρτάβης ἑκάστης δραχμὰς 4 καὶ ἡ πρᾶξις πρὸς βασιλικά.","τῶν Ἀντιόχ ου πυρῶν 30 κριθῶν 11 σῖτον σῖτογ καθαρὸν ἄδολον, ἀπομετρησάτω δὲ Νί κων τοῦτον τὸν σῖτον ἅμα τοῖς ἐκφορίοις, ἐὰν δὲ μὴ ἀπομετρήσηι, ἀποτεισάτω τιμὴν τῆς ἀρτάβης ἑκάστης δραχμὰς 4 καὶ ἡ πρᾶξις πρὸς βασιλικά.",C,4.0,,,,
bgu;6;1228,1,4,1,yes,ab,Saatquittung eines Klerospächters,Pela (Oxyrhynchites),27. Okt. - 25. Nov. 258 v.Chr.,,-0258-10-27,-0258-11-25,σιτογ,,,4.0,δραχμασ,28.85,25,-1,25,0,yes,no,,,,"Ἀντιόχ ου πυρῶν 30 κριθῶν 11
σῖτον σῖτογ καθαρὸν ἄδολον, ἀπομετρησάτω δὲ Νί
κων τοῦτον τὸν σῖτον ἅμα τοῖς ἐκφορίοις, ἐὰν
δὲ μὴ ἀπομετρήσηι, ἀποτεισάτω τιμὴν τῆς
ἀρτάβης ἑκάστης δραχμὰς 4 καὶ ἡ πρᾶξις πρὸς βασιλικά.",grain (sitos),,drachma,Oxyrhynchite,,4.0,,-258.0,-275.0,"Ἀντιόχ ου πυρῶν 30 κριθῶν 11
σῖτον σῖτογ καθαρὸν ἄδολον, ἀπομετρησάτω δὲ Νί
κων τοῦτον τὸν σῖτον ἅμα τοῖς ἐκφορίοις, ἐὰν
δὲ μὴ ἀπομετρήσηι, ἀποτεισάτω τιμὴν τῆς
ἀρτάβης ἑκάστης δραχμὰς 4 καὶ ἡ πρᾶξις πρὸς βασιλικά.","Ἀντιόχ ου πυρῶν 30 κριθῶν 11 σῖτον σῖτογ καθαρὸν ἄδολον, ἀπομετρησάτω δὲ Νί κων τοῦτον τὸν σῖτον ἅμα τοῖς ἐκφορίοις, ἐὰν δὲ μὴ ἀπομετρήσηι, ἀποτεισάτω τιμὴν τῆς ἀρτάβης ἑκάστης δραχμὰς 4 καὶ ἡ πρᾶξις πρὸς βασιλικά.",C,4.0,,,,
bgu;6;1228,1,5,1,yes,ab,Saatquittung eines Klerospächters,Pela (Oxyrhynchites),27. Okt. - 25. Nov. 258 v.Chr.,,-0258-10-27,-0258-11-25,σιτον,,,4.0,δραχμασ,38.04,15,-1,15,0,yes,no,,,,"ἄδολον, ἀπομετρησάτω δὲ Νί
κων τοῦτον τὸν σῖτον ἅμα τοῖς ἐκφορίοις, ἐὰν
δὲ μὴ ἀπομετρήσηι, ἀποτεισάτω τιμὴν τῆς
ἀρτάβης ἑκάστης δραχμὰς 4 καὶ ἡ πρᾶξις πρὸς βασιλικά.",grain (sitos),,drachma,Oxyrhynchite,,4.0,,-258.0,-275.0,"ἄδολον, ἀπομετρησάτω δὲ Νί
κων τοῦτον τὸν σῖτον ἅμα τοῖς ἐκφορίοις, ἐὰν
δὲ μὴ ἀπομετρήσηι, ἀποτεισάτω τιμὴν τῆς
ἀρτάβης ἑκάστης δραχμὰς 4 καὶ ἡ πρᾶξις πρὸς βασιλικά.","ἄδολον, ἀπομετρησάτω δὲ Νί κων τοῦτον τὸν σῖτον ἅμα τοῖς ἐκφορίοις, ἐὰν δὲ μὴ ἀπομετρήσηι, ἀποτεισάτω τιμὴν τῆς ἀρτάβης ἑκάστης δραχμὰς 4 καὶ ἡ πρᾶξις πρὸς βασιλικά.",C,4.0,,,,
bgu;6;1258a,1,1,1,yes,ab,Verzeichnis von Privaturkunden,Hermopolis (?),154 - 153 v.Chr. (?),,-0154,-0153,πυρου,3.0,αρταβαι,1.0,ταλαντον,34.0,58,1,59,0,no,no,,,,"ει Νεσχα τ ού μ ιος χα λκοῦ τάλαντον 1 200 διʼ Ἁ ρει ς
ἀν η νέχθη δά νειον Μενεπᾶσις Π ε τοσίριος γεω ργὸς τῶν ἐξ Ἀπ όλλω νος κώ μης ὡς ἐτῶν 26 μέ σος μελί χρως ε λο ν ι οὐλὴ μεσ ό φρ υ ο ν ἀρι στερὸν Κόρακι Διονυσί ο υ σημειοφόρῳ σημεοφόρ ω ι
τῶν Πασίνου νος πυροῦ ἀρτάβαι 3 ἀποδόσις Χοιὰκ 2 8 ἔτους εἰς Ἑρμόπο",wheat (pyros),artaba,talent,Hermopolite,3.0,1.0,0.3333333333333333,-153.5,-175.0,"ει Νεσχα τ ού μ ιος χα λκοῦ τάλαντον 1 200 διʼ Ἁ ρει ς
ἀν η νέχθη δά νειον Μενεπᾶσις Π ε τοσίριος γεω ργὸς τῶν ἐξ Ἀπ όλλω νος κώ μης ὡς ἐτῶν 26 μέ σος μελί χρως ε λο ν ι οὐλὴ μεσ ό φρ υ ο ν ἀρι στερὸν Κόρακι Διονυσί ο υ σημειοφόρῳ σημεοφόρ ω ι
τῶν Πασίνου νος πυροῦ ἀρτάβαι 3 ἀποδόσις Χοιὰκ 2 8 ἔτους εἰς Ἑρμόπο",ει Νεσχα τ ού μ ιος χα λκοῦ τάλαντον 1 200 διʼ Ἁ ρει ς ἀν η νέχθη δά νειον Μενεπᾶσις Π ε τοσίριος γεω ργὸς τῶν ἐξ Ἀπ όλλω νος κώ μης ὡς ἐτῶν 26 μέ σος μελί χρως ε λο ν ι οὐλὴ μεσ ό φρ υ ο ν ἀρι στερὸν Κόρακι Διονυσί ο υ σημειοφόρῳ σημεοφόρ ω ι τῶν Πασίνου νος πυροῦ ἀρτάβαι 3 ἀποδόσις Χοιὰκ 2 8 ἔτους εἰς Ἑρμόπο,C,6000.0,116.39999999999999,51.54639175257732,2000.0,1.712198270069774
